Person_id,Family_Number,Person_Number,Person_Name,Relation_to_Head,Gender,Age,Nationality_Type,Nationality,Trips_Done,Occupation_Status,Occupation_Type,Usual_Mode_of_Travel,License_Type,Bus_Pass,Special_Needs,Car_Available,Person_id_bk,Age_Group,Occupation_Group,Family_income_band,Family_cars,HH_Car_AV,p_car_AV,Tour,Trip,Goout,Inc_group,Inc_group_order,PersonGroup,PersonGroup_inc,PersonGroup_inc_cv,Old_car_AV,B,E,H,O,S,W,X,Y
2355504,23555,4,Ms. D,Wife,Female,52,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Always,2355504,45-54,NW,8,3,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,0,1,0,0,0
2562001,25620,1,Ms. A,Head of Household,Female,35,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2562001,34-44,W,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,1,0,0,1,0,0
2562002,25620,2,Mr. B,Son/Daughter,Male,21,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2562002,18-24,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,1,1,0,0,0,0,0
2562003,25620,3,Mr. C,Son/Daughter,Male,26,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2562003,25-34,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,1,1,0,0,0,0
2562004,25620,4,Ms. D,Son/Daughter,Female,15,Saudi,,Yes,Student - Primary School,,School Bus,No License,No,No Problem,Never,2562004,Dec-15,SP,5,1,Car_Av,NCA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_NCA,NCA,0,1,1,0,0,0,0,0
2505801,25058,1,Mr. A,Head of Household,Male,77,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2505801,75+,NW,99,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,1,1,0,0,0,0
2505802,25058,2,Ms. B,Wife,Female,65,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2505802,65-74,NW,99,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2366101,23661,1,Mr. A,Head of Household,Male,29,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2366101,25-34,W,8,2,Car_Av,CA,3,6,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,3,1,1,1,0,0
2366102,23661,2,Mr. B,Husband,Male,25,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2366102,25-34,W,8,2,Car_Av,CA,2,4,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,1,0,1,0,0
2455401,24554,1,Mr. A,Head of Household,Male,43,Non-Saudi Non-Arab,Pakistan,Yes,Full Time Employed,personal office,Car as Driver,Light Goods Vehicle,No,No Problem,Always,2455401,34-44,W,2,0,Car_Nav,CA,3,6,1,L,1L,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_1L,Non-Saudi Non-Arab_W_Male_1L_CA,CA,0,0,3,1,1,1,0,0
2119101,21191,1,Mr. A,Head of Household,Male,55,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2119101,55-64,NW,5,1,Car_Av,CA,3,7,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,3,1,1,0,0,2
2119102,21191,2,Ms. B,Wife,Female,52,Saudi,,No reason to get out,House Person,,,No License,No,No Problem,Never,2119102,45-54,NW,5,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2119103,21191,3,Mr. C,Son/Daughter,Male,22,Saudi,,Yes,Self-Employed (own business),Commercial trade - non-office,Car as Driver,Car Only,No,No Problem,Always,2119103,18-24,W,5,1,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,2,0,0,0,0
2119104,21191,4,Mr. D,Son/Daughter,Male,17,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2119104,16-17,SS,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2119105,21191,5,Mr. E,Son/Daughter,Male,10,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2119105,06-Nov,SP,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,NCA,0,1,1,0,0,0,0,0
2492301,24923,1,Mr. A,Head of Household,Male,34,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2492301,25-34,W,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,1,0,1,0,0
2492302,24923,2,Ms. B,Wife,Female,28,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2492302,25-34,W,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,2,1,0,1,0,0
2506001,25060,1,Mr. A,Head of Household,Male,33,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2506001,25-34,W,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2506002,25060,2,Ms. B,Wife,Female,27,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2506002,25-34,W,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2163801,21638,1,Mr. A,Head of Household,Male,34-44,Non-Saudi Arab,Sudan,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2163801,34-44,W,3,0,Car_Nav,CA,1,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,1,1,1,0,0
2492401,24924,1,Mr. A,Head of Household,Male,39,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2492401,34-44,W,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2492402,24924,2,Ms. B,Wife,Female,34,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Private),Car as Driver,Car Only,No,No Problem,Always,2492402,25-34,W,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,1,0,0,1,0,0
2492403,24924,3,Mr. C,Son/Daughter,Male,10,Saudi,,Yes,Student - Elementary School,,School Bus,No License,No,No Problem,Always,2492403,06-Nov,SP,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2163701,21637,1,Mr. A,Head of Household,Male,34-44,Non-Saudi Arab,Sudan,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2163701,34-44,W,2,1,Car_Av,CA,1,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_CA,CA,0,0,1,1,1,1,0,0
2505901,25059,1,Mr. A,Head of Household,Male,45,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2505901,45-54,W,99,4,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2505902,25059,2,Ms. B,Wife,Female,40,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2505902,34-44,NW,99,4,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,0,1,0,0,0
2505903,25059,3,Ms. C,Wife,Female,30,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2505903,25-34,NW,99,4,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2505904,25059,4,Mr. D,Son/Daughter,Male,23,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2505904,18-24,S,99,4,Car_Av,CA,1,2,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2546701,25467,1,Mr. A,Head of Household,Male,62,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2546701,55-64,W,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2546702,25467,2,Ms. B,Wife,Female,38,Saudi,,Housewife,House Person,,,Car Only,No,No Problem,Always,2546702,34-44,NW,99,3,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2546703,25467,3,Mr. C,Son/Daughter,Male,14,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2546703,Dec-15,SP,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2546704,25467,4,Ms. D,Son/Daughter,Female,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2546704,Dec-15,SP,99,3,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2546705,25467,5,Ms. E,Son/Daughter,Female,5,Saudi,,Yes,Child not at nursery,,,No License,,No Problem,,2546705,<=5,NW,99,3,Car_Av,NCA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,1,1,0,0,0,0,0
2019001,20190,1,Mr. A,Head of Household,Male,34-44,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2019001,34-44,W,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2019002,20190,2,Ms. B,Wife,Female,34-44,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Always,2019002,34-44,NW,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,0,1,0,0,0
2019003,20190,3,Mr. C,Son/Daughter,Male,06-Nov,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2019003,06-Nov,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2019004,20190,4,Ms. D,Son/Daughter,Female,06-Nov,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2019004,06-Nov,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2019005,20190,5,Ms. E,Son/Daughter,Female,<=5,Saudi,,small,Child not at nursery,,,No License,,No Problem,,2019005,<=5,NW,6,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2505701,25057,1,Mr. A,Head of Household,Male,66,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2505701,65-74,NW,10,3,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,1,0,1,0,0,0
2505702,25057,2,Ms. B,Wife,Female,62,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2505702,55-64,NW,10,3,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2559401,25594,1,Mr. A,Head of Household,Male,25-34,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2559401,25-34,W,8,1,Car_Av,CA,2,4,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,0,1,1,0,0
2559402,25594,2,Ms. B,Wife,Female,25-34,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2559402,25-34,NW,8,1,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2559403,25594,3,Ms. C,Maid,Female,34-44,Non-Saudi Non-Arab,Chad,Yes,House Person,,,No License,No,No Problem,Always,2559403,34-44,NW,8,1,Car_Av,CA,1,2,1,H,3H,Non-Saudi Non-Arab_NW_Female,Non-Saudi Non-Arab_NW_Female_3H,Non-Saudi Non-Arab_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2559404,25594,4,Mr. D,Son/Daughter,Male,<=5,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2559404,<=5,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2559405,25594,5,Ms. E,Son/Daughter,Female,<=5,Saudi,,no,Child not at nursery,,,No License,,No Problem,,2559405,<=5,NW,8,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2019101,20191,1,Mr. A,Head of Household,Male,34-44,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2019101,34-44,W,6,1,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,0,0,1,0,1
2019102,20191,2,Ms. B,Wife,Female,25-34,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2019102,25-34,NW,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,0,1,0,0,0
2019103,20191,3,Ms. C,Son/Daughter,Female,06-Nov,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2019103,06-Nov,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2019104,20191,4,Ms. D,Son/Daughter,Female,06-Nov,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2019104,06-Nov,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2019105,20191,5,Ms. E,Son/Daughter,Female,<=5,Saudi,,Yes,Child at nursery,,,No License,,No Problem,Always,2019105,<=5,NW,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,1,1,0,0,0,0,0
2505601,25056,1,Mr. A,Head of Household,Male,68,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2505601,65-74,NW,10,4,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,1,1,0,0,0,0
2505602,25056,2,Ms. B,Wife,Female,56,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2505602,55-64,NW,10,4,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,0,1,0,0,0
2505603,25056,3,Mr. C,Son/Daughter,Male,26,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2505603,25-34,W,10,4,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2505604,25056,4,Ms. D,Son/Daughter,Female,23,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2505604,18-24,S,10,4,Car_Av,CA,1,2,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,CA,0,1,1,0,0,0,0,0
2251601,22516,1,Mr. A,Head of Household,Male,55-64,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2251601,55-64,NW,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,2,2,0,0,0,0
2251602,22516,2,Ms. B,Wife,Female,45-54,Saudi,,Yes,Self-Employed (own business),personal office,Car as Passenger,No License,No,No Problem,Never,2251602,45-54,W,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,NCA,0,0,2,2,0,0,0,0
2251603,22516,3,Ms. C,Son/Daughter,Female,25-34,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Private),Car as Driver,Car Only,No,No Problem,Always,2251603,25-34,W,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,2,1,0,1,0,0
2251604,22516,4,Ms. D,Son/Daughter,Female,16-17,Saudi,,Yes,Student - Secondary School,,School Bus,No License,No,No Problem,Never,2251604,16-17,SS,99,2,Car_Av,CA,2,4,1,M,2M,Saudi_SS_Female,Saudi_SS_Female,Saudi_SS_Female_CA,NCA,0,1,2,1,0,0,0,0
2505501,25055,1,Mr. A,Head of Household,Male,34,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2505501,25-34,W,99,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2505502,25055,2,Ms. B,Wife,Female,27,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2505502,25-34,W,99,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,1,0,0,1,0,0
2496401,24964,1,Mr. A,Head of Household,Male,34-44,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2496401,34-44,W,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2496402,24964,2,Ms. B,Wife,Female,34-44,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2496402,34-44,NW,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
2496403,24964,3,Mr. C,Son/Daughter,Male,06-Nov,Saudi,,Yes,Student - Elementary School,,School Bus,No License,No,No Problem,Always,2496403,06-Nov,SP,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2496404,24964,4,Ms. D,Son/Daughter,Female,Dec-15,Saudi,,Yes,Student - Primary School,,School Bus,No License,No,No Problem,Always,2496404,Dec-15,SP,99,2,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2547101,25471,1,Ms. A,Siblings,Female,34-44,Non-Saudi Non-Arab,Somalia,Yes,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Passenger,No License,No,No Problem,Never,2547101,34-44,W,99,0,Car_Nav,CA,2,4,1,M,2M,Non-Saudi Non-Arab_W_Female,Non-Saudi Non-Arab_W_Female_2M,Non-Saudi Non-Arab_W_Female_2M_CA,NCA,1,0,2,0,0,1,0,0
2547102,25471,2,Mr. B,Head of Household,Male,45-54,Non-Saudi Non-Arab,Somalia,Yes,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Driver,Car Only,No,No Problem,Always,2547102,45-54,W,99,0,Car_Nav,CA,3,6,1,M,2M,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_2M,Non-Saudi Non-Arab_W_Male_2M_CA,CA,1,0,3,0,0,1,1,0
2546601,25466,1,Mr. A,Head of Household,Male,50,Saudi,,retired و,Retired,,,Car Only,No,No Problem,Always,2546601,45-54,NW,99,1,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,0,0,0,0,0,0
2546602,25466,2,Ms. B,Wife,Female,47,Saudi,,pregnant,House Person,,,Car Only,No,No Problem,Always,2546602,45-54,NW,99,1,Car_Av,CA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,0,0,0,0,0,0
2546603,25466,3,Ms. C,Son/Daughter,Female,20,Saudi,,Yes,Student - College: Full-Time (does not work),Education - university,,Car Only,No,No Problem,Always,2546603,18-24,S,99,1,Car_Av,CA,1,2,1,M,2M,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,CA,0,1,1,0,0,0,0,0
2546604,25466,4,Ms. D,Son/Daughter,Female,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2546604,Dec-15,SP,99,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2546605,25466,5,Ms. E,Son/Daughter,Female,6,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2546605,06-Nov,SP,99,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2546606,25466,6,Mr. F,Son/Daughter,Male,2,Saudi,,child,Child not at nursery,,,No License,,No Problem,,2546606,<=5,NW,99,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_NCA,NCA,0,0,0,0,0,0,0,0
2559501,25595,1,Mr. A,Head of Household,Male,45-54,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2559501,45-54,W,8,2,Car_Av,CA,2,4,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,2,0,1,1,0,0
2559502,25595,2,Ms. B,Wife,Female,34-44,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2559502,34-44,NW,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,0,1,0,0,0
2559503,25595,3,Mr. C,Son/Daughter,Male,18-24,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2559503,18-24,S,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2559504,25595,4,Ms. D,Son/Daughter,Female,16-17,Saudi,,Yes,Student - Secondary School,,School Bus,No License,No,No Problem,Always,2559504,16-17,SS,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SS_Female,Saudi_SS_Female,Saudi_SS_Female_CA,CA,0,1,1,0,0,0,0,0
2559505,25595,5,Mr. E,Son/Daughter,Male,<=5,Saudi,,no,Child not at nursery,,,No License,,No Problem,Always,2559505,<=5,NW,8,2,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_CA,CA,0,0,0,0,0,0,0,0
2429901,24299,1,Mr. A,Head of Household,Male,55,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2429901,55-64,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,1,1,0,0,0,0
2429902,24299,2,Ms. B,Wife,Female,47,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2429902,45-54,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
2429903,24299,3,Ms. C,Son/Daughter,Female,28,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Always,2429903,25-34,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
2429904,24299,4,Mr. D,Son/Daughter,Male,26,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2429904,25-34,W,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2429905,24299,5,Ms. E,Wife,Female,22,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Always,2429905,18-24,NW,5,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
2559601,25596,1,Mr. A,Head of Household,Male,25-34,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2559601,25-34,W,6,1,Car_Av,CA,3,6,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,3,2,0,1,0,0
2559602,25596,2,Ms. B,Wife,Female,25-34,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2559602,25-34,NW,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,1,0,0,0,0
